SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-1-2022,Single Family Residential,441 Herworth Dr,Chesterfield,MO,63005,1049000,5,4.0,Forest Hills Club Estates,5823,40075,1978,,180,42,Sold,,,https://www.redfin.com/MO/Chesterfield/441-Herworth-Dr-63005/home/93507640,MARIS,22022178,N,Y,38.6172495,-90.5982534
PAST SALE,August-29-2019,Single Family Residential,1272 Bluffview Ridge Dr,Chesterfield,MO,63005,640000,4,5.0,Bluffs Of Wildhorse The,4510,12197,1996,,142,38,Sold,,,https://www.redfin.com/MO/Chesterfield/1272-Bluffview-Ridge-Dr-63005/home/93476856,MARIS,19052993,N,Y,38.6581513,-90.61135
PAST SALE,June-26-2020,Single Family Residential,12 Greenbank,Chesterfield,MO,63005,548000,3,3.0,Forest Hills Club Estates Area 1,2514,54450,1967,,218,,Sold,,,https://www.redfin.com/MO/Chesterfield/12-Greenbank-Dr-63005/home/79146758,MARIS,20033800,N,Y,38.6170669,-90.5856789
PAST SALE,July-25-2019,Condo/Co-op,391 Shetland Valley Ct,Chesterfield,MO,63005,355000,3,2.0,Baxter Pointe Villas One,1970,6098,2000,,180,330,Sold,,,https://www.redfin.com/MO/Chesterfield/391-Shetland-Valley-Ct-63005/home/93626717,MARIS,19045611,N,Y,38.6559258,-90.5816161
PAST SALE,May-10-2023,Single Family Residential,17625 Bridgeway Dr,Chesterfield,MO,63005,699900,4,4.0,Wildhorse Village B,4112,36155,1989,,170,,Sold,,,https://www.redfin.com/MO/Chesterfield/17625-Bridgeway-Dr-63005/home/93477072,MARIS,23017139,N,Y,38.6484116,-90.6252651
PAST SALE,December-15-2021,Single Family Residential,17621 Orrville Rd,Wildwood,MO,63005,500000,4,4.0,Stonehenge Manor 1,3332,131551,1986,,150,,Sold,,,https://www.redfin.com/MO/Wildwood/17621-Orrville-Rd-63005/home/93496394,MARIS,21079919,N,Y,38.6263691,-90.651832
PAST SALE,July-1-2022,Single Family Residential,380 Oak Stand Path,Chesterfield,MO,63005,770000,4,2.5,Reserve At Chesterfield Village-Plat,3262,10062,2012,,236,83,Sold,,,https://www.redfin.com/MO/Chesterfield/380-Oak-Stand-Path-63005/home/93329937,MARIS,22025129,N,Y,38.6579055,-90.5790234
PAST SALE,August-18-2020,Single Family Residential,301 Cheval Square Dr,Chesterfield,MO,63005,450000,4,3.5,Chesterfield Farms,3428,7841,1994,,131,40,Sold,,,https://www.redfin.com/MO/Chesterfield/301-Cheval-Square-Dr-63005/home/93476524,MARIS,20033361,N,Y,38.6613878,-90.5841405
PAST SALE,November-30-2021,Single Family Residential,1852 Horsham Cir,Chesterfield,MO,63005,640000,4,3.5,Chesterfield Meadow One,3875,30056,1978,,165,25,Sold,,,https://www.redfin.com/MO/Chesterfield/1852-Horsham-Cir-63005/home/93484751,MARIS,21074695,N,Y,38.6394553,-90.5783394
PAST SALE,December-16-2020,Single Family Residential,17409 Country Lake Estates Rdg,Chesterfield,MO,63005,1075000,5,6.5,Country Lake Estates,6020,33977,1997,,179,63,Sold,,,https://www.redfin.com/MO/Chesterfield/17409-Country-Lake-Estates-Rdg-63005/home/67479347,MARIS,20079698,N,Y,38.6514612,-90.6217859
PAST SALE,October-7-2022,Single Family Residential,6 Appaloosa Ct,Chesterfield,MO,63005,1585000,4,4.5,Appaloosa Way,6414,23087,2003,,247,83,Sold,,,https://www.redfin.com/MO/Chesterfield/6-Appaloosa-Ct-63005/home/93631253,MARIS,22053707,N,Y,38.6573952,-90.5881678
PAST SALE,June-6-2022,Single Family Residential,1002 Chesterfield Forest Dr,Wildwood,MO,63005,1350000,6,6.5,Chesterfield Forest,4703,131116,2005,,287,46,Sold,,,https://www.redfin.com/MO/Wildwood/1002-Chesterfield-Forest-Dr-63005/home/62710349,MARIS,22022409,N,Y,38.6286985,-90.6492579
PAST SALE,February-10-2021,Single Family Residential,16663 Chesterfield Farms Dr,Chesterfield,MO,63005,375000,3,2.5,Chesterfield Farms,1582,7405,1994,,237,40,Sold,,,https://www.redfin.com/MO/Chesterfield/16663-Chesterfield-Farms-Dr-63005/home/93467333,MARIS,20088297,N,Y,38.6629733,-90.5854791
PAST SALE,July-15-2019,Single Family Residential,1333 Pacland Pl,Chesterfield,MO,63005,629000,3,3.5,Pacland Place,3467,152460,1976,,181,72,Sold,,,https://www.redfin.com/MO/Chesterfield/1333-Pacland-Pl-63005/home/93484896,MARIS,19042735,N,Y,38.6487754,-90.618455
PAST SALE,July-13-2022,Single Family Residential,1135 Eagle Creek Rd,Wildwood,MO,63005,750000,4,3.5,Valley Farms,4520,169448,1978,,166,25,Sold,,,https://www.redfin.com/MO/Wildwood/1135-Eagle-Creek-Rd-63005/home/62741679,MARIS,22030253,N,Y,38.6204978,-90.6081124
PAST SALE,November-21-2019,Single Family Residential,250 Lansbrooke Dr,Chesterfield,MO,63005,485000,4,3.5,Chesterfield Farms,3612,8712,1995,,134,39,Sold,,,https://www.redfin.com/MO/Chesterfield/250-Lansbrooke-Dr-63005/home/93476546,MARIS,19072492,N,Y,38.6608689,-90.5901132
PAST SALE,July-10-2020,Single Family Residential,1340 Chesterfield Estates Dr,Chesterfield,MO,63005,499900,4,3.5,Chesterfield Estates One,4052,16988,1989,,123,27,Sold,,,https://www.redfin.com/MO/Chesterfield/1340-Chesterfield-Estates-Dr-63005/home/93476770,MARIS,20040296,N,Y,38.6527907,-90.6024705
PAST SALE,October-1-2021,Single Family Residential,1444 Wellington View Ln,Wildwood,MO,63005,575000,4,3.0,Westhampton Woods One,4674,23522,1995,,123,18,Sold,,,https://www.redfin.com/MO/Wildwood/1444-Wellington-View-Ln-63005/home/62757501,MARIS,21057064,N,Y,38.6180344,-90.6510357
PAST SALE,April-6-2023,Single Family Residential,17718 Wilding Place Dr,Wildwood,MO,63005,799000,4,3.5,Wildhorse Village H,4782,23958,1992,,167,83,Sold,,,https://www.redfin.com/MO/Wildwood/17718-Wilding-Place-Dr-63005/home/64816570,MARIS,23003012,N,Y,38.6411983,-90.6411106
PAST SALE,July-22-2022,Single Family Residential,2227 Samuel Stuart Ct,Chesterfield,MO,63005,695000,4,4.0,Pleasant Valley Forest 2,5478,52272,1982,,127,,Sold,,,https://www.redfin.com/MO/Chesterfield/2227-Samuel-Stuart-Ct-63005/home/93495695,MARIS,22039927,N,Y,38.6251882,-90.6004729
PAST SALE,October-20-2020,Single Family Residential,16171 Clayton Hollow Ln,Wildwood,MO,63005,475000,4,3.0,Clayton Hollow,3541,11326,2001,,134,29,Sold,,,https://www.redfin.com/MO/Wildwood/16171-Clayton-Hollow-Ln-63005/home/62753898,MARIS,20063993,N,Y,38.6064364,-90.5968479
PAST SALE,March-16-2023,Single Family Residential,16824 Chesterfield Bluffs Cir,Chesterfield,MO,63005,498900,3,2.5,Villas At Chesterfield Bluffs,3051,2230,1997,,164,540,Sold,,,https://www.redfin.com/MO/Chesterfield/16824-Chesterfield-Bluffs-Cir-63005/home/93467415,MARIS,23007194,N,Y,38.663602,-90.582881
PAST SALE,March-28-2019,Single Family Residential,16802 Meierling Ct,Chesterfield,MO,63005,449000,4,3.0,Chesterfield Farms,3236,8712,1994,,139,39,Sold,,,https://www.redfin.com/MO/Chesterfield/16802-Meierling-Ct-63005/home/93476538,MARIS,19010393,N,Y,38.6618329,-90.5902564
PAST SALE,August-14-2020,Single Family Residential,17103 Somerset Field Ct,Chesterfield,MO,63005,564900,4,3.5,Somerset One,3957,18295,1994,,143,29,Sold,,,https://www.redfin.com/MO/Chesterfield/17103-Somerset-Field-Ct-63005/home/93476877,MARIS,20045125,N,Y,38.6565865,-90.6090374
PAST SALE,October-1-2021,Single Family Residential,1425 Wellington View Ln,Wildwood,MO,63005,590000,4,3.5,Westhampton Woods,4331,19166,1996,,136,18,Sold,,,https://www.redfin.com/MO/Wildwood/1425-Wellington-View-Ln-63005/home/93507420,MARIS,21051820,N,Y,38.6186028,-90.6519987
PAST SALE,May-9-2019,Single Family Residential,16762 Eagle Bluff Ct,Chesterfield,MO,63005,1175000,4,4.5,Fox Hill Farms,4826,23914,2013,,243,,Sold,,,https://www.redfin.com/MO/Chesterfield/16762-Eagle-Bluff-Ct-63005/home/62738744,MARIS,19018776,N,Y,38.6480558,-90.5992152
PAST SALE,August-30-2022,Single Family Residential,1245 Walnut Hill Farm Dr,Chesterfield,MO,63005,849900,4,3.5,Walnut Hill Farm,4400,235660,1975,,193,,Sold,,,https://www.redfin.com/MO/Chesterfield/1245-Walnut-Hill-Farm-Dr-63005/home/68995266,MARIS,22049783,N,Y,38.6507108,-90.5926314
PAST SALE,August-16-2021,Single Family Residential,328 Wild Horse Canyon Dr,Wildwood,MO,63005,749900,5,4.5,Wild Horse Canyon,5073,131551,2005,,148,100,Sold,,,https://www.redfin.com/MO/Wildwood/328-Wild-Horse-Canyon-Dr-63005/home/93485972,MARIS,21042207,N,Y,38.640159,-90.665928
PAST SALE,March-23-2020,Single Family Residential,810 Strecker Rd,Wildwood,MO,63005,225000,2,1.0,Wildwood,1274,38768,1957,,177,,Sold,,,https://www.redfin.com/MO/Wildwood/810-Strecker-Rd-63005/home/93507109,MARIS,20007767,N,Y,38.619997,-90.6176963
PAST SALE,August-31-2022,Single Family Residential,17756 Greystone Terrace Dr,Wildwood,MO,63005,700000,5,4.5,Wildhorse Village G,5229,31799,1993,,134,83,Sold,,,https://www.redfin.com/MO/Wildwood/17756-Greystone-Terrace-Dr-63005/home/93485446,MARIS,22047953,N,Y,38.6441632,-90.6382964
PAST SALE,December-3-2021,Single Family Residential,17618 Ailanthus,Wildwood,MO,63005,650000,4,4.5,Wildhorse Village F,4106,31799,1995,,158,75,Sold,,,https://www.redfin.com/MO/Wildwood/17618-Ailanthus-Dr-63005/home/93485426,MARIS,21079432,N,Y,38.6384089,-90.630429
PAST SALE,September-8-2021,Single Family Residential,16446 Dapple Gray Ct,Chesterfield,MO,63005,669000,4,4.0,Kehrs Mill Trails 3,4494,130680,1977,,149,83,Sold,,,https://www.redfin.com/MO/Chesterfield/16446-Dapple-Gray-Ct-63005/home/93484861,MARIS,21045472,N,Y,38.64502,-90.600103
PAST SALE,November-5-2021,Single Family Residential,374 Oak Village Park Dr,Wildwood,MO,63040,310000,3,2.0,Villages at Cherry Hill/Oak Park Village,2716,,1986,,114,30,Sold,,,https://www.redfin.com/MO/Wildwood/374-Babler-Park-Dr-Unknown/home/182657161,MARIS,21070980,N,Y,38.6258831,-90.673321
PAST SALE,August-17-2022,Single Family Residential,18400 Wild Horse Creek Rd,Wildwood,MO,63005,259900,3,1.0,Us Surv 163,1682,18731,1919,,155,,Sold,,,https://www.redfin.com/MO/Wildwood/18400-Wild-Horse-Creek-Rd-63005/home/62685518,MARIS,22050816,N,Y,38.6429328,-90.6716159
PAST SALE,August-6-2019,Single Family Residential,18105 Big Pine Ct,Wildwood,MO,63005,929000,5,4.5,Pine Creek,5477,25265,2000,,170,42,Sold,,,https://www.redfin.com/MO/Wildwood/18105-Big-Pine-Ct-63005/home/93486009,MARIS,19045903,N,Y,38.6398163,-90.6539989
PAST SALE,September-9-2020,Single Family Residential,16499 Horseshoe Rdg,Chesterfield,MO,63005,895000,4,4.5,Kehrs Mill Trails 2,5500,130680,1990,,163,,Sold,,,https://www.redfin.com/MO/Chesterfield/16499-Horseshoe-Ridge-Rd-63005/home/93484907,MARIS,20043330,N,Y,38.6447701,-90.6048937
PAST SALE,May-31-2022,Single Family Residential,244 Dejournet Dr,Chesterfield,MO,63005,575000,4,3.0,Chesterfield Farms Two,3514,8712,1995,,164,40,Sold,,,https://www.redfin.com/MO/Chesterfield/244-Dejournet-Dr-63005/home/93476572,MARIS,22025050,N,Y,38.6600497,-90.5895952
PAST SALE,June-17-2021,Single Family Residential,246 Cheval Square Dr,Chesterfield,MO,63005,486500,4,2.5,Chesterfield Farms One,3020,7405,1994,,161,41,Sold,,,https://www.redfin.com/MO/Chesterfield/246-Cheval-Square-Dr-63005/home/93476521,MARIS,21003735,N,Y,38.6612994,-90.5851831
PAST SALE,December-30-2021,Single Family Residential,737 Stone Mdw,Chesterfield,MO,63005,419900,3,3.0,Stonehill Village B,2717,3485,2002,,155,375,Sold,,,https://www.redfin.com/MO/Chesterfield/737-Stone-Meadow-Dr-63005/home/93626397,MARIS,21081419,N,Y,38.651884,-90.5800866
PAST SALE,November-4-2022,Single Family Residential,328 Pine Bend Dr,Wildwood,MO,63005,975000,5,4.5,Pine Creek,5610,23958,1999,,174,42,Sold,,,https://www.redfin.com/MO/Wildwood/328-Pine-Bend-Dr-63005/home/93485615,MARIS,22058571,N,Y,38.6443963,-90.6554806
PAST SALE,September-16-2021,Single Family Residential,17789 Westhampton Woods Dr,Wildwood,MO,63005,550000,4,3.5,Westhampton Woods,4410,20038,2001,,125,,Sold,,,https://www.redfin.com/MO/Wildwood/17789-Westhampton-Woods-Dr-63005/home/93496158,MARIS,21039286,N,Y,38.6213561,-90.6469061
PAST SALE,December-15-2022,Single Family Residential,1590 Wildhorse Parkway Dr,Wildwood,MO,63005,739989,5,3.5,Wildhorse Village J Record One,5274,20473,1995,,140,83,Sold,,,https://www.redfin.com/MO/Wildwood/1590-Wildhorse-Parkway-Dr-63005/home/93485218,MARIS,22071079,N,Y,38.6387419,-90.6408143
PAST SALE,July-12-2022,Condo/Co-op,326 Shetland Valley Ct,Chesterfield,MO,63005,460000,4,3.5,Baxter Pointe Villas Three,3426,6534,1999,,134,330,Sold,,,https://www.redfin.com/MO/Chesterfield/326-Shetland-Valley-Ct-63005/home/93626796,MARIS,22008466,N,Y,38.6579774,-90.5805192
PAST SALE,August-21-2020,Single Family Residential,17112 Westridge Meadows Dr,Chesterfield,MO,63005,509900,4,4.5,Somerset,4100,12197,1994,,124,21,Sold,,,https://www.redfin.com/MO/Chesterfield/17112-Westridge-Meadows-Dr-63005/home/93476879,MARIS,20029526,N,Y,38.6570416,-90.6092422
PAST SALE,March-20-2019,Single Family Residential,16325 Valley Oaks Estates Ct,Wildwood,MO,63005,475000,4,2.5,Valley Oaks Estates,3328,17860,1997,,143,42,Sold,,,https://www.redfin.com/MO/Wildwood/16325-Valley-Oaks-Estates-Ct-63005/home/93507068,MARIS,19001291,N,Y,38.6138688,-90.6021746
PAST SALE,September-22-2022,Single Family Residential,817 Tara Estates Ct,Chesterfield,MO,63005,1775000,6,5.5,Tara Estates,7044,32670,2006,,252,42,Sold,,,https://www.redfin.com/MO/Chesterfield/817-Tara-Estates-Ct-63005/home/93324147,MARIS,22047006,N,Y,38.6526229,-90.649332
PAST SALE,March-11-2021,Single Family Residential,31 Crown Manor Dr,Clarkson Valley,MO,63005,500000,4,3.5,Forest Hills Club Estates,2596,50965,1975,,193,42,Sold,,,https://www.redfin.com/MO/Chesterfield/31-Crown-Manor-Dr-63005/home/93495719,MARIS,21008808,N,Y,38.6212956,-90.596974
PAST SALE,June-2-2021,Single Family Residential,3 Chesterfield Lakes Rd,Chesterfield,MO,63005,564900,5,3.5,Chesterfield Lakes,3401,132858,1979,,166,,Sold,,,https://www.redfin.com/MO/Chesterfield/3-Chesterfield-Lakes-Rd-63005/home/93485046,MARIS,20074736,N,Y,38.6442618,-90.5839225
PAST SALE,January-4-2022,Single Family Residential,2201 Dunhill Way Ct,Chesterfield,MO,63005,1500000,5,4.5,Dunhill Farm,6253,43560,1993,,240,125,Sold,,,https://www.redfin.com/MO/Chesterfield/2201-Dunhill-Way-Ct-63005/home/93495462,MARIS,21064243,N,Y,38.6299809,-90.5938934
PAST SALE,July-10-2020,Single Family Residential,17004 Lakeside Ridge Dr Lot 211,Chesterfield,MO,63005,1059000,4,3.5,Fienup Farms,5200,21780,,,204,,Sold,,,https://www.redfin.com/MO/Chesterfield/17004-Lakeside-Rdg-63005/unit-211/home/174593796,MARIS,20048543,N,Y,38.658871,-90.6031018
PAST SALE,April-9-2020,Single Family Residential,17008 Lakeside Rdg Lot 212,Chesterfield,MO,63005,1253050,4,4.5,Fienup Farms,5006,21998,,,250,,Sold,,,https://www.redfin.com/MO/Chesterfield/17008-Lakeside-Rdg-63005/unit-212/home/174593120,MARIS,20020388,N,Y,38.6585229,-90.6028404
PAST SALE,September-1-2021,Single Family Residential,348 Pine Bend Dr,Wildwood,MO,63005,924900,5,4.5,Pine Creek,5566,24829,1998,,166,42,Sold,,,https://www.redfin.com/MO/Wildwood/348-Pine-Bend-Dr-63005/home/62754735,MARIS,21041845,N,Y,38.6426787,-90.654962
PAST SALE,June-19-2020,Single Family Residential,1 Peakmont Ln,Clarkson Valley,MO,63005,665000,4,3.0,Forest Hills Club Estates,3446,45738,1973,,193,46,Sold,,,https://www.redfin.com/MO/Chesterfield/1-Peakmont-Ln-63005/home/93506344,MARIS,20031184,N,Y,38.6199318,-90.5905418
PAST SALE,July-23-2021,Single Family Residential,2175 Quaethem Dr,Wildwood,MO,63005,995000,5,5.5,Quaethem Farm Estates,5242,158123,1987,,190,73,Sold,,,https://www.redfin.com/MO/Wildwood/2175-Quaethem-Dr-63005/home/93495573,MARIS,21042705,N,Y,38.6256911,-90.6141622
PAST SALE,,Single Family Residential,15889 Whitemarsh Cir,Chesterfield,MO,63005,699000,4,4.5,,3060,34848,1980,,228,,,,,https://www.redfin.com/MO/Chesterfield/15889-Whitemarsh-Cir-63005/home/62741346,,,N,Y,38.6394682,-90.5757145
PAST SALE,May-31-2022,Condo/Co-op,16781 Chesterfield Bluffs Cir,Chesterfield,MO,63005,525000,3,3.5,Villas At Chesterfield Bluffs Two,2901,2178,1997,,181,505,Sold,,,https://www.redfin.com/MO/Chesterfield/16781-Chesterfield-Bluffs-Cir-63005/home/93467406,MARIS,21083316,N,Y,38.6639164,-90.5809811
PAST SALE,August-5-2022,Single Family Residential,1487 Carriage Crossing Ln,Chesterfield,MO,63005,685000,5,3.5,Country Place,2914,30056,1988,,235,,Sold,,,https://www.redfin.com/MO/Chesterfield/1487-Carriage-Crossing-Ln-63005/home/93484912,MARIS,22038816,N,Y,38.6451435,-90.6118865
PAST SALE,June-7-2021,Single Family Residential,1200 Lewis Spring Rd,Wildwood,MO,63005,1150000,4,4.5,Lewis Spring Farms,6044,130680,1993,,190,185,Sold,,,https://www.redfin.com/MO/Wildwood/1200-Lewis-Spring-Dr-63005/home/62762907,MARIS,21023168,N,Y,38.6353395,-90.6182329
PAST SALE,June-24-2021,Single Family Residential,16836 Eagle Bluff Ct,Chesterfield,MO,63005,1500000,6,5.5,Eagle Crest Estates,7500,45302,2006,,200,54,Sold,,,https://www.redfin.com/MO/Chesterfield/16836-Eagle-Bluff-Ct-63005/home/93631198,MARIS,21005149,N,Y,38.6507725,-90.5966259
PAST SALE,August-23-2022,Single Family Residential,1411 Westhampton View Ct,Wildwood,MO,63005,620000,4,3.5,Westhampton Woods,4607,21780,1999,,135,18,Sold,,,https://www.redfin.com/MO/Wildwood/1411-Westhampton-View-Ct-63005/home/93507289,MARIS,22043936,N,Y,38.6206221,-90.6462395
PAST SALE,February-28-2020,Single Family Residential,2130 Hickory Dr,Chesterfield,MO,63005,475000,4,2.5,Wilson Farm Estates,3894,24829,1985,,122,29,Sold,,,https://www.redfin.com/MO/Chesterfield/2130-Hickory-Dr-63005/home/93484403,MARIS,20004493,N,Y,38.6367829,-90.5925574
PAST SALE,February-18-2022,Single Family Residential,17606 Lasiandra Dr,Wildwood,MO,63005,850000,5,3.5,Wildhorse Village L Two,5100,27443,1996,,167,67,Sold,,,https://www.redfin.com/MO/Wildwood/17606-Lasiandra-Dr-63005/home/93496345,MARIS,22001076,N,Y,38.6333584,-90.636297
PAST SALE,August-26-2021,Condo/Co-op,16865 Chesterfield Bluffs Cir,Chesterfield,MO,63005,539900,4,3.5,Villas at Chesterfield Bluffs,3559,2614,1997,,152,480,Sold,,,https://www.redfin.com/MO/Chesterfield/16865-Chesterfield-Bluffs-Cir-63005/home/93467431,MARIS,21049841,N,Y,38.6638306,-90.585315
PAST SALE,November-19-2020,Condo/Co-op,759 Stonebluff Ct,Chesterfield,MO,63005,615000,2,3.5,The Knolls,4267,4792,,,144,500,Sold,,,https://www.redfin.com/MO/Chesterfield/759-Stonebluff-Ct-63005/home/77316507,MARIS,20071627,N,Y,38.6501069,-90.5786671
PAST SALE,June-21-2022,Single Family Residential,706 Wycliffe Place Ct,Wildwood,MO,63005,925000,5,4.5,Wycliffe,7543,18731,2005,,123,63,Sold,,,https://www.redfin.com/MO/Wildwood/706-Wycliffe-Place-Ct-63005/home/62691198,MARIS,22019454,N,Y,38.6227954,-90.6195114
PAST SALE,November-29-2021,Single Family Residential,1731 Baxter Forest Valley Ct,Chesterfield,MO,63005,699900,4,4.5,The Forest,3630,14810,1990,,193,54,Sold,,,https://www.redfin.com/MO/Chesterfield/1731-Baxter-Forest-Valley-Ct-63005/home/93485136,MARIS,21071525,N,Y,38.6428578,-90.5778957
PAST SALE,July-29-2021,Single Family Residential,1124 Patchwork Flds,Chesterfield,MO,63005,670557,4,2.5,Fienup Farms,2969,,,,226,125,Sold,,,https://www.redfin.com/MO/Chesterfield/1124-Patchwork-Flds-63005/home/174778716,MARIS,21018562,N,Y,38.6618547,-90.5960156
PAST SALE,August-31-2021,Single Family Residential,1225 Wildhorse Mdws,Chesterfield,MO,63005,679000,4,4.0,Spring Hill Bluffs,3560,16553,1999,,191,,Sold,,,https://www.redfin.com/MO/Chesterfield/1225-Wildhorse-Meadows-Dr-63005/home/62741218,MARIS,21049663,N,Y,38.6572418,-90.6129781
PAST SALE,April-28-2022,Single Family Residential,17058 Rooster Ridge Rd,Chesterfield,MO,63005,1250000,4,4.5,Wild Horse Ridge Lt 3 Resub,5384,232610,1977,,232,42,Sold,,,https://www.redfin.com/MO/Chesterfield/17058-Rooster-Ridge-Rd-63005/home/62706891,MARIS,22016201,N,Y,38.6492334,-90.6068399
PAST SALE,April-21-2021,Single Family Residential,1601 Baxter Forest Ridge Ct,Chesterfield,MO,63005,535000,4,3.5,Forest Two The,2620,16117,1987,,204,42,Sold,,,https://www.redfin.com/MO/Chesterfield/1601-Baxter-Forest-Ridge-Ct-63005/home/93484987,MARIS,21014700,N,Y,38.6435969,-90.5753866
PAST SALE,June-25-2020,Single Family Residential,16632 Kehrsgrove Dr,Chesterfield,MO,63005,910000,4,4.5,Dunhill Farm,6252,43996,1992,,146,125,Sold,,,https://www.redfin.com/MO/Chesterfield/16632-Kehrsgrove-Dr-63005/home/62728018,MARIS,20029924,N,Y,38.6275383,-90.5895248
PAST SALE,June-5-2020,Single Family Residential,16231 Pepper View Ct,Wildwood,MO,63005,474900,4,3.5,Brentmoor Place,2743,16117,1981,,173,33,Sold,,,https://www.redfin.com/MO/Wildwood/16231-Pepper-View-Ct-63005/home/93507137,MARIS,20023890,N,Y,38.615726,-90.606954
PAST SALE,July-14-2021,Single Family Residential,16603 Sterling Pointe Ct,Chesterfield,MO,63005,1250000,5,6.0,Dunhill Farm,7613,43560,1995,,164,125,Sold,,,https://www.redfin.com/MO/Chesterfield/16603-Sterling-Pointe-Ct-63005/home/93494824,MARIS,21040115,N,Y,38.6268853,-90.5890071
PAST SALE,July-7-2022,Single Family Residential,17614 Lasiandra Dr,Wildwood,MO,63005,865000,5,5.0,Wildhorse Village,5108,25265,1997,,169,83,Sold,,,https://www.redfin.com/MO/Wildwood/17614-Lasiandra-Dr-63005/home/67375283,MARIS,22016994,N,Y,38.6329451,-90.6369635
PAST SALE,December-8-2021,Single Family Residential,214 Cheval Square Dr,Chesterfield,MO,63005,499500,4,3.5,Chesterfield Farms,3072,7405,1993,,163,41,Sold,,,https://www.redfin.com/MO/Chesterfield/214-Cheval-Square-Dr-63005/home/93476517,MARIS,21068701,N,Y,38.6620711,-90.5855495
PAST SALE,July-9-2020,Single Family Residential,125 Brighthurst Dr,Chesterfield,MO,63005,415000,3,3.0,Chesterfield Farms Two,3580,7841,1994,,116,40,Sold,,,https://www.redfin.com/MO/Chesterfield/125-Brighthurst-Dr-63005/home/62765509,MARIS,20035126,N,Y,38.6629398,-90.590096
PAST SALE,August-27-2021,Single Family Residential,2428 Powders Mill Dr,Wildwood,MO,63005,589900,3,3.5,Powders Mill,3590,33541,1984,,164,29,Sold,,,https://www.redfin.com/MO/Wildwood/2428-Powders-Mill-Dr-63005/home/62748643,MARIS,21049041,N,Y,38.6178746,-90.6002324
PAST SALE,October-29-2020,Single Family Residential,2016 Mulberry Hill Ln,Wildwood,MO,63005,725000,4,5.0,Deer Ridge,5037,133729,1994,,144,,Sold,,,https://www.redfin.com/MO/Wildwood/2016-Mulberry-Hill-Ln-63005/home/93495687,MARIS,20065553,N,Y,38.6331247,-90.618677
PAST SALE,October-23-2020,Single Family Residential,1102 Wilmas Vly,Chesterfield,MO,63005,898000,4,3.5,Arbors At Wilmas Farm One The,4400,21998,2018,,204,,Sold,,,https://www.redfin.com/MO/Chesterfield/1102-Wilmas-Valley-Ct-63005/home/168278246,MARIS,20064053,N,Y,38.6546218,-90.6282264
PAST SALE,June-12-2019,Condo/Co-op,105 Chesterfield Bluffs Dr,Chesterfield,MO,63005,382500,2,2.5,Villas at Chesterfield Bluffs,2599,3049,1997,,147,450,Sold,,,https://www.redfin.com/MO/Chesterfield/105-Chesterfield-Bluffs-Dr-63005/home/93467441,MARIS,19034191,N,Y,38.6632592,-90.583788
PAST SALE,August-31-2020,Single Family Residential,17146 Surrey View Dr,Chesterfield,MO,63005,675000,4,4.5,Country Place At Chesterfield,4131,27878,1988,,163,38,Sold,,,https://www.redfin.com/MO/Chesterfield/17146-Surrey-View-Dr-63005/home/93484927,MARIS,20047913,N,Y,38.6487154,-90.6103324
PAST SALE,December-15-2020,Single Family Residential,1262 Somerset Fld,Chesterfield,MO,63005,525000,4,3.5,Somerset One,3344,13939,1994,,157,29,Sold,,,https://www.redfin.com/MO/Chesterfield/1262-Somerset-Field-Dr-63005/home/93476908,MARIS,20075144,N,Y,38.6578909,-90.6102214
PAST SALE,July-1-2022,Single Family Residential,16417 Woodlodge Ct,Wildwood,MO,63005,599900,5,3.5,Valley View 2,3449,25265,1984,,174,25,Sold,,,https://www.redfin.com/MO/Wildwood/16417-Woodlodge-Ct-63005/home/92290255,MARIS,22023170,N,Y,38.6095872,-90.6018971
PAST SALE,,Single Family Residential,16215 Birchbrook Ct,Wildwood,MO,63005,410000,4,2.5,,2336,24829,1983,,176,,,,,https://www.redfin.com/MO/Wildwood/16215-Birchbrook-Ct-63005/home/93627674,,,N,Y,38.6052956,-90.5995296
PAST SALE,May-8-2023,Single Family Residential,1847 Chamfers Farm Ct,Chesterfield,MO,63005,899000,5,3.0,Chesterfield Meadow,4300,75359,1978,,209,29,Sold,,,https://www.redfin.com/MO/Chesterfield/1847-Chamfers-Farm-Ct-63005/home/93484729,MARIS,22056791,N,Y,38.6398085,-90.5773227
PAST SALE,April-12-2023,Single Family Residential,16314 Peppermill Dr,Wildwood,MO,63005,510000,4,2.5,Brentmoor Place,2786,15246,1983,,183,33,Sold,,,https://www.redfin.com/MO/Wildwood/16314-Peppermill-Dr-63005/home/62741646,MARIS,23006486,N,Y,38.6126007,-90.6096479
