SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,August-31-2021,Single Family Residential,1225 Wildhorse Mdws,Chesterfield,MO,63005,679000,4,4.0,Spring Hill Bluffs,3560,16553,1999,,191,,Sold,,,https://www.redfin.com/MO/Chesterfield/1225-Wildhorse-Meadows-Dr-63005/home/62741218,MARIS,21049663,N,Y,38.6572418,-90.6129781
PAST SALE,October-11-2022,Single Family Residential,1305 Westhampton Woods Ct,Wildwood,MO,63005,600000,5,4.5,Westhampton Woods One,3578,29185,1994,,168,18,Sold,,,https://www.redfin.com/MO/Wildwood/1305-Westhampton-Woods-Ct-63005/home/62761894,MARIS,22059230,N,Y,38.623669,-90.6547397
PAST SALE,June-21-2022,Single Family Residential,706 Wycliffe Place Ct,Wildwood,MO,63005,925000,5,4.5,Wycliffe,7543,18731,2005,,123,63,Sold,,,https://www.redfin.com/MO/Wildwood/706-Wycliffe-Place-Ct-63005/home/62691198,MARIS,22019454,N,Y,38.6227954,-90.6195114
PAST SALE,July-7-2020,Single Family Residential,465 Pine Bend Dr,Wildwood,MO,63005,935000,4,4.5,Pine Creek,6393,23522,1996,,146,42,Sold,,,https://www.redfin.com/MO/Wildwood/465-Pine-Bend-Dr-63005/home/93485590,MARIS,20036861,N,Y,38.6417729,-90.6557769
PAST SALE,March-10-2021,Single Family Residential,925 Silver Buck Ln,Chesterfield,MO,63005,950000,5,4.5,Bur Oaks,5605,18165,2018,,169,108,Sold,,,https://www.redfin.com/MO/Chesterfield/925-Silver-Buck-Ln-63005/home/148536741,MARIS,21001943,N,Y,38.656776,-90.6388889
PAST SALE,September-17-2020,Single Family Residential,2160 Wildwood Mdws,Wildwood,MO,63005,625000,5,4.5,Wildwood Meadows Estates,3700,14505,1998,,169,63,Sold,,,https://www.redfin.com/MO/Wildwood/2160-Wildwood-Meadows-Ct-63005/home/93627111,MARIS,20049134,N,Y,38.6226306,-90.6156239
PAST SALE,December-15-2020,Single Family Residential,1262 Somerset Fld,Chesterfield,MO,63005,525000,4,3.5,Somerset One,3344,13939,1994,,157,29,Sold,,,https://www.redfin.com/MO/Chesterfield/1262-Somerset-Field-Dr-63005/home/93476908,MARIS,20075144,N,Y,38.6578909,-90.6102214
PAST SALE,September-16-2021,Single Family Residential,17843 Westhampton Woods Dr,Wildwood,MO,63005,549000,4,4.5,Westhampton Woods 2,3456,20473,2000,,159,,Sold,,,https://www.redfin.com/MO/Wildwood/17843-Westhampton-Woods-Dr-63005/home/93507426,MARIS,21057431,N,Y,38.6207668,-90.6497208
PAST SALE,May-28-2021,Single Family Residential,703 Wycliffe Place Ct,Wildwood,MO,63005,764900,5,4.5,WYCLIFFE,4615,23087,2005,,166,63,Sold,,,https://www.redfin.com/MO/Wildwood/703-Wycliffe-Place-Ct-63005/home/62701452,MARIS,21012773,N,Y,38.623226,-90.619972
PAST SALE,January-23-2023,Single Family Residential,430 Pine Bend Dr,Wildwood,MO,63005,985000,4,4.0,Pine Creek,5470,22216,1999,,180,,Sold,,,https://www.redfin.com/MO/Wildwood/430-Pine-Bend-Dr-63005/home/62726841,MARIS,22073131,N,Y,38.6387433,-90.6554065
PAST SALE,April-12-2023,Single Family Residential,16314 Peppermill Dr,Wildwood,MO,63005,510000,4,2.5,Brentmoor Place,2786,15246,1983,,183,33,Sold,,,https://www.redfin.com/MO/Wildwood/16314-Peppermill-Dr-63005/home/62741646,MARIS,23006486,N,Y,38.6126007,-90.6096479
PAST SALE,June-5-2020,Single Family Residential,1245 Hillcrest Field Dr,Chesterfield,MO,63005,564000,4,4.5,Somerset One,4182,15246,1994,,135,29,Sold,,,https://www.redfin.com/MO/Chesterfield/1245-Hillcrest-Field-Dr-63005/home/93476887,MARIS,20025778,N,Y,38.6582444,-90.6092039
PAST SALE,March-10-2021,Single Family Residential,2102 Kehrspoint Dr,Chesterfield,MO,63005,1050000,6,4.5,Kehrswood,6142,46174,1997,,171,25,Sold,,,https://www.redfin.com/MO/Chesterfield/2102-Kehrspoint-Dr-63005/home/93496148,MARIS,21000567,N,Y,38.6316785,-90.5972917
PAST SALE,November-21-2022,Single Family Residential,2660 Wynncrest Ridge Dr,Wildwood,MO,63005,775000,4,3.5,Wynncrest,5234,28314,2006,,148,63,Sold,,,https://www.redfin.com/MO/Wildwood/2660-Wynncrest-Ridge-Dr-63005/home/93325656,MARIS,22066520,N,Y,38.607931,-90.6091299
PAST SALE,November-18-2019,Single Family Residential,2721 Hillcroft Dr,Wildwood,MO,63005,369500,4,3.5,Chesterfield Valley,3200,10890,1985,,115,21,Sold,,,https://www.redfin.com/MO/Wildwood/2721-Hillcroft-Dr-63005/home/93506916,MARIS,19071089,N,Y,38.6078229,-90.5982534
PAST SALE,October-29-2020,Single Family Residential,2016 Mulberry Hill Ln,Wildwood,MO,63005,725000,4,5.0,Deer Ridge,5037,133729,1994,,144,,Sold,,,https://www.redfin.com/MO/Wildwood/2016-Mulberry-Hill-Ln-63005/home/93495687,MARIS,20065553,N,Y,38.6331247,-90.618677
PAST SALE,April-28-2022,Single Family Residential,17058 Rooster Ridge Rd,Chesterfield,MO,63005,1250000,4,4.5,Wild Horse Ridge Lt 3 Resub,5384,232610,1977,,232,42,Sold,,,https://www.redfin.com/MO/Chesterfield/17058-Rooster-Ridge-Rd-63005/home/62706891,MARIS,22016201,N,Y,38.6492334,-90.6068399
PAST SALE,December-21-2022,Single Family Residential,18116 Big Pine Ct,Wildwood,MO,63005,1030000,4,4.5,Pine Creek,5614,23087,2000,,183,42,Sold,,,https://www.redfin.com/MO/Wildwood/18116-Big-Pine-Ct-63005/home/93486010,MARIS,22068419,N,Y,38.6396488,-90.6546656
PAST SALE,February-25-2022,Single Family Residential,17703 Drummer Ln,Wildwood,MO,63005,675000,5,4.5,Wildhorse Village G,4908,29185,1993,,138,67,Sold,,,https://www.redfin.com/MO/Wildwood/17703-Drummer-Ln-63005/home/93485458,MARIS,21085140,N,Y,38.6433253,-90.6321488
PAST SALE,August-27-2021,Single Family Residential,2428 Powders Mill Dr,Wildwood,MO,63005,589900,3,3.5,Powders Mill,3590,33541,1984,,164,29,Sold,,,https://www.redfin.com/MO/Wildwood/2428-Powders-Mill-Dr-63005/home/62748643,MARIS,21049041,N,Y,38.6178746,-90.6002324
PAST SALE,July-7-2022,Single Family Residential,17614 Lasiandra Dr,Wildwood,MO,63005,865000,5,5.0,Wildhorse Village,5108,25265,1997,,169,83,Sold,,,https://www.redfin.com/MO/Wildwood/17614-Lasiandra-Dr-63005/home/67375283,MARIS,22016994,N,Y,38.6329451,-90.6369635
PAST SALE,October-23-2020,Single Family Residential,1102 Wilmas Vly,Chesterfield,MO,63005,898000,4,3.5,Arbors At Wilmas Farm One The,4400,21998,2018,,204,,Sold,,,https://www.redfin.com/MO/Chesterfield/1102-Wilmas-Valley-Ct-63005/home/168278246,MARIS,20064053,N,Y,38.6546218,-90.6282264
PAST SALE,August-18-2020,Single Family Residential,2115 Kehrs Rdg,Chesterfield,MO,63005,899900,4,4.5,Kehrs Mill Estates 7 Sec 1,5009,50965,1987,,180,63,Sold,,,https://www.redfin.com/MO/Chesterfield/2115-Kehrs-Ridge-Dr-63005/home/93496012,MARIS,20042706,N,Y,38.6299319,-90.6023225
PAST SALE,April-29-2022,Single Family Residential,17813 Wilderness Cliff Ct,Wildwood,MO,63005,699000,4,4.5,Wilderness Trails,3435,18731,1996,,203,,Sold,,,https://www.redfin.com/MO/Wildwood/17813-Wilderness-Cliff-Ct-63005/home/93485700,MARIS,22010666,N,Y,38.6418902,-90.649406
PAST SALE,January-7-2022,Single Family Residential,2620 Chatham Pl,Wildwood,MO,63005,635000,4,4.5,Chatham Place,3461,24394,1991,,183,27,Sold,,,https://www.redfin.com/MO/Wildwood/2620-Chatham-Place-Ct-63005/home/93507043,MARIS,21083978,N,Y,38.6104292,-90.5986195
PAST SALE,December-5-2022,Single Family Residential,16830 Kehrsbrooke Ct,Chesterfield,MO,63005,749900,4,3.0,Kehrs Mill Estates,5584,44867,1986,,134,63,Sold,,,https://www.redfin.com/MO/Chesterfield/16830-Kehrsbrooke-Ct-63005/home/93495598,MARIS,22064047,N,Y,38.6273747,-90.6055781
PAST SALE,July-29-2021,Single Family Residential,1124 Patchwork Flds,Chesterfield,MO,63005,670557,4,2.5,Fienup Farms,2969,,,,226,125,Sold,,,https://www.redfin.com/MO/Chesterfield/1124-Patchwork-Flds-63005/home/174778716,MARIS,21018562,N,Y,38.6618547,-90.5960156
PAST SALE,June-5-2020,Single Family Residential,16231 Pepper View Ct,Wildwood,MO,63005,474900,4,3.5,Brentmoor Place,2743,16117,1981,,173,33,Sold,,,https://www.redfin.com/MO/Wildwood/16231-Pepper-View-Ct-63005/home/93507137,MARIS,20023890,N,Y,38.615726,-90.606954
PAST SALE,November-30-2022,Single Family Residential,1014 Savonne Ct,Chesterfield,MO,63005,1595000,5,5.5,Miramonte,6988,44431,2004,,228,,Sold,,,https://www.redfin.com/MO/Chesterfield/1014-Savonne-Ct-63005/home/93626997,MARIS,22057444,N,Y,38.6502084,-90.6414809
PAST SALE,August-31-2020,Single Family Residential,17146 Surrey View Dr,Chesterfield,MO,63005,675000,4,4.5,Country Place At Chesterfield,4131,27878,1988,,163,38,Sold,,,https://www.redfin.com/MO/Chesterfield/17146-Surrey-View-Dr-63005/home/93484927,MARIS,20047913,N,Y,38.6487154,-90.6103324
PAST SALE,September-8-2022,Single Family Residential,1247 Somerset Field Dr,Chesterfield,MO,63005,690000,3,2.5,Somerset Two,2480,13939,1994,,278,29,Sold,,,https://www.redfin.com/MO/Chesterfield/1247-Somerset-Field-Dr-63005/home/93476837,MARIS,22047182,N,Y,38.6587278,-90.610758
PAST SALE,August-26-2020,Single Family Residential,2740 Hillcroft Dr,Wildwood,MO,63005,379000,3,3.5,Chesterfield Valley,4018,13504,1984,,94,21,Sold,,,https://www.redfin.com/MO/Wildwood/2740-Hillcroft-Dr-63005/home/93522162,MARIS,20044948,N,Y,38.606838,-90.5984754
PAST SALE,June-3-2020,Single Family Residential,17120 Hillcrest Meadow Dr,Chesterfield,MO,63005,550000,4,3.5,Somerset Two,4325,12197,1995,,127,,Sold,,,https://www.redfin.com/MO/Chesterfield/17120-Hillcrest-Meadow-Dr-63005/home/93476952,MARIS,20026558,N,Y,38.6595721,-90.6098514
PAST SALE,July-7-2022,Single Family Residential,15 Peppermill Ct,Wildwood,MO,63005,435000,4,3.0,Brentmoor Place 1,3500,20038,1980,,124,33,Sold,,,https://www.redfin.com/MO/Wildwood/15-Peppermill-Ct-63005/home/77441476,MARIS,22035240,N,Y,38.6130336,-90.6063186
PAST SALE,March-8-2021,Single Family Residential,16742 Kehrs Mill Estates Dr,Chesterfield,MO,63005,697500,4,3.5,Kehrs Mill Estates 3,5200,45302,1985,,134,63,Sold,,,https://www.redfin.com/MO/Chesterfield/16742-Kehrs-Mill-Estates-Dr-63005/home/93495743,MARIS,21001492,N,Y,38.6273964,-90.6013607
PAST SALE,July-29-2021,Single Family Residential,1861 Kehrswood Dr,Chesterfield,MO,63005,739000,4,4.5,Kehrswood 1,4921,43996,1988,,150,25,Sold,,,https://www.redfin.com/MO/Chesterfield/1861-Kehrswood-Dr-63005/home/62736076,MARIS,21029075,N,Y,38.6300459,-90.5960341
PAST SALE,April-30-2019,Single Family Residential,2608 Wynncrest Rdg,Wildwood,MO,63005,625000,3,4.0,Wynncrest Three,2576,25700,2002,,243,54,Sold,,,https://www.redfin.com/MO/Wildwood/2608-Wynncrest-Ridge-Dr-63005/home/93318507,MARIS,19001741,N,Y,38.6108131,-90.606614
PAST SALE,July-18-2022,Single Family Residential,17632 Westhampton Woods Dr,Wildwood,MO,63005,640000,4,4.0,Westhampton Woods 2,4600,22651,1997,,139,18,Sold,,,https://www.redfin.com/MO/Wildwood/17632-Westhampton-Woods-Dr-63005/home/93496107,MARIS,22034300,N,Y,38.6215734,-90.648369
PAST SALE,July-1-2022,Single Family Residential,1315 Eaglewinds Ct,Chesterfield,MO,63005,1399000,5,4.5,Eagle Crest Estates,6871,22216,2000,,204,,Sold,,,https://www.redfin.com/MO/Chesterfield/1315-Eaglewinds-Ct-63005/home/62744230,MARIS,22029958,N,Y,38.652967,-90.600029
PAST SALE,February-11-2021,Single Family Residential,2618 Wynncrest Falls Dr,Wildwood,MO,63005,735000,5,4.5,Wynncrest - Five,4535,17860,2010,,162,63,Sold,,,https://www.redfin.com/MO/Wildwood/2618-Wynncrest-Falls-Dr-63005/home/93325654,MARIS,20080690,N,Y,38.6107169,-90.6093519
PAST SALE,May-20-2022,Single Family Residential,1442 Highland Valley Dr,Wildwood,MO,63005,825000,5,6.0,Highlands of Chesterfield Wildhorse,5326,23087,1994,,155,76,Sold,,,https://www.redfin.com/MO/Wildwood/1442-Highland-Valley-Dr-63005/home/93485414,MARIS,22016123,N,Y,38.6354054,-90.6251356
PAST SALE,July-14-2020,Single Family Residential,17704 Greystone Terrace Dr,Wildwood,MO,63005,739000,4,3.5,Wildhorse Village G,4529,23522,1994,,163,67,Sold,,,https://www.redfin.com/MO/Wildwood/17704-Greystone-Terrace-Dr-63005/home/93485343,MARIS,20035202,N,Y,38.6412557,-90.6343163
PAST SALE,October-29-2020,Single Family Residential,482 Pine Bend Dr,Wildwood,MO,63005,979900,4,4.5,Pine Creek,5913,56628,1996,,166,42,Sold,,,https://www.redfin.com/MO/Wildwood/482-Pine-Bend-Dr-63005/home/93485592,MARIS,20067077,N,Y,38.643488,-90.65674
PAST SALE,January-29-2021,Single Family Residential,17714 Drummer Ln,Wildwood,MO,63005,615000,4,4.5,Wildhorse Village,5045,23522,1989,,122,67,Sold,,,https://www.redfin.com/MO/Wildwood/17714-Drummer-Ln-63005/home/93485468,MARIS,20079696,N,Y,38.6435944,-90.6336498
PAST SALE,March-9-2021,Single Family Residential,1412 Wildhorse Parkway Dr,Wildwood,MO,63005,675000,5,4.5,Wildhorse Village E One,4658,25700,1994,,145,67,Sold,,,https://www.redfin.com/MO/Wildwood/1412-Wildhorse-Parkway-Dr-63005/home/93485261,MARIS,21001596,N,Y,38.6407493,-90.6332611
PAST SALE,July-11-2022,Single Family Residential,17674 Lasiandra Dr,Wildwood,MO,63005,800000,5,5.0,Wildhorse Village,4972,51836,1994,,161,83,Sold,,,https://www.redfin.com/MO/Wildwood/17674-Lasiandra-Dr-63005/home/93484878,MARIS,22004627,N,Y,38.6371064,-90.6402219
PAST SALE,March-20-2020,Single Family Residential,2226 Kehrs Ridge Dr,Chesterfield,MO,63005,625000,5,3.5,Kehrs Mill Estates,4458,43560,1981,,140,63,Sold,,,https://www.redfin.com/MO/Chesterfield/2226-Kehrs-Ridge-Dr-63005/home/93495684,MARIS,20006463,N,Y,38.6253668,-90.5975876
PAST SALE,September-1-2022,Single Family Residential,16688 Annas Way,Wildwood,MO,63005,1195000,5,4.5,Summit At Wildhorse The,5730,105415,1994,,209,117,Sold,,,https://www.redfin.com/MO/Wildwood/16688-Annas-Way-63005/home/93484943,MARIS,22039029,N,Y,38.6373324,-90.6438509
PAST SALE,August-25-2022,Single Family Residential,16269 Lone Cabin Dr,Wildwood,MO,63005,545000,4,3.5,Pleasant Valley Meadows 2,3849,22216,1986,,142,42,Sold,,,https://www.redfin.com/MO/Wildwood/16269-Lone-Cabin-Dr-63005/home/93495709,MARIS,22045427,N,Y,38.6250493,-90.6075575
PAST SALE,June-7-2022,Single Family Residential,17681 Bridgeway Dr,Chesterfield,MO,63005,675000,4,3.5,Wildhorse Village A,3682,67518,1994,,183,67,Sold,,,https://www.redfin.com/MO/Chesterfield/17681-Bridgeway-Dr-63005/home/93477030,MARIS,22019444,N,Y,38.6510189,-90.6279303
PAST SALE,December-2-2022,Single Family Residential,1103 Keystone Trail Dr,Wildwood,MO,63005,575000,4,2.5,Wildhorse Village K,3708,22216,1995,,155,83,Sold,,,https://www.redfin.com/MO/Wildwood/1103-Keystone-Trail-Dr-63005/home/62721816,MARIS,22062283,N,Y,38.6426627,-90.646758
PAST SALE,April-26-2021,Single Family Residential,17617 Ailanthus Dr,Wildwood,MO,63005,899900,6,6.5,Estates of Wildhorse,6000,43560,1994,,150,67,Sold,,,https://www.redfin.com/MO/Wildwood/17617-Ailanthus-Dr-63005/home/93485270,MARIS,21012423,N,Y,38.6382284,-90.6297071
PAST SALE,May-5-2022,Single Family Residential,1208 Wildhorse Meadows Dr,Chesterfield,MO,63005,677000,4,4.0,Spring Hill Bluffs,4489,14810,1998,,151,34,Sold,,,https://www.redfin.com/MO/Chesterfield/1208-Wildhorse-Meadows-Dr-63005/home/85252412,MARIS,22015900,N,Y,38.6584678,-90.6134961
PAST SALE,October-29-2020,Single Family Residential,6 Kehrs Mill Glen Ct,Chesterfield,MO,63005,1099000,5,5.0,Kehrs Mill Glen Lt 4 & Kehrs Mill Glen,5700,47785,2005,,193,83,Sold,,,https://www.redfin.com/MO/Chesterfield/6-Kehrs-Mill-Glen-Ct-63005/home/62783251,MARIS,20066421,N,Y,38.6388266,-90.6094999
PAST SALE,June-7-2021,Single Family Residential,1336 Carriage Crossing Ln,Chesterfield,MO,63005,625000,4,3.5,Country Place At Chesterfield Two,3768,40511,1988,,166,38,Sold,,,https://www.redfin.com/MO/Chesterfield/1336-Carriage-Crossing-Ln-63005/home/93476653,MARIS,21015878,N,Y,38.6520625,-90.6125896
PAST SALE,September-30-2020,Single Family Residential,16826 Kehrsbrooke,Chesterfield,MO,63005,650000,5,3.5,Kehrs Mill Estates 3,3968,47045,1985,,164,63,Sold,,,https://www.redfin.com/MO/Chesterfield/16826-Kehrsbrooke-Ct-63005/home/93495667,MARIS,20052643,N,Y,38.6272756,-90.6049307
PAST SALE,April-20-2021,Single Family Residential,1320 Christmas Valley Dr,Wildwood,MO,63005,550000,4,3.5,Weaver Acres,3578,130680,1995,,154,67,Sold,,,https://www.redfin.com/MO/Wildwood/1320-Christmas-Valley-Dr-63005/home/93496237,MARIS,21011819,N,Y,38.6247393,-90.6389629
PAST SALE,November-2-2020,Single Family Residential,1433 Chesterfield Estates Dr,Chesterfield,MO,63005,489000,4,2.5,Chesterfield Estates Three,2912,16553,1992,,168,24,Sold,,,https://www.redfin.com/MO/Chesterfield/1433-Chesterfield-Estates-Dr-63005/home/93476821,MARIS,20069520,N,Y,38.6506415,-90.60223
PAST SALE,December-22-2021,Single Family Residential,1302 Coach View Ln,Wildwood,MO,63005,549000,5,3.5,Westhampton Woods One,5042,24829,1995,,109,,Sold,,,https://www.redfin.com/MO/Wildwood/1302-Coach-View-Ln-63005/home/93496381,MARIS,21073880,N,Y,38.6215467,-90.6533414
PAST SALE,September-30-2022,Single Family Residential,17720 Birch Leaf Ct,Wildwood,MO,63005,649900,4,4.0,Wildhorse Village J Record Two,4143,23087,1991,,157,83,Sold,,,https://www.redfin.com/MO/Wildwood/17720-Birch-Leaf-Ct-63005/home/93485232,MARIS,22041237,N,Y,38.6403673,-90.6432583
PAST SALE,September-29-2022,Single Family Residential,17860 Westhampton Woods Dr,Wildwood,MO,63005,695000,5,5.0,Westhampton Woods One,4447,21780,1996,,156,33,Sold,,,https://www.redfin.com/MO/Wildwood/17860-Westhampton-Woods-Dr-63005/home/93507439,MARIS,22050232,N,Y,38.6195896,-90.6514061
PAST SALE,November-24-2021,Single Family Residential,16377 Peppermill Dr,Wildwood,MO,63005,450000,4,3.0,Brentmoor Place 3,2024,21780,1984,,222,,Sold,,,https://www.redfin.com/MO/Wildwood/16377-Peppermill-Dr-63005/home/93507126,MARIS,21075483,N,Y,38.6152899,-90.6126821
PAST SALE,April-13-2021,Single Family Residential,17401 Emily Way Ct,Wildwood,MO,63005,669000,5,3.5,Highlands Of Chesterfield Highland Ridge,4200,31363,1990,,159,76,Sold,,,https://www.redfin.com/MO/Wildwood/17401-Emily-Way-Ct-63005/home/93484806,MARIS,21007772,N,Y,38.6390045,-90.6224521
PAST SALE,December-21-2020,Single Family Residential,1246 Bluffview Ridge Dr,Chesterfield,MO,63005,550000,4,3.5,The Bluffs Of Wildhorse,3781,13939,1994,,145,,Sold,,,https://www.redfin.com/MO/Chesterfield/1246-Bluffview-Ridge-Dr-63005/home/62730629,MARIS,20080636,N,Y,38.6598109,-90.6118943
PAST SALE,June-14-2022,Single Family Residential,1245 Fienup Lake Dr,Chesterfield,MO,63005,739900,4,3.5,Fienup Farms Seven,3090,13242,2021,,239,125,Sold,,,https://www.redfin.com/MO/Chesterfield/1245-Fienup-Lake-Dr-63005/home/175759972,MARIS,22019113,N,Y,38.6581997,-90.597976
PAST SALE,July-23-2021,Single Family Residential,16233 Birchbrook Ct,Wildwood,MO,63005,425000,4,3.0,Chesterfield Valley,3048,11326,1983,,139,,Sold,,,https://www.redfin.com/MO/Wildwood/16233-Birchbrook-Ct-63005/home/93522154,MARIS,21037786,N,Y,38.6060753,-90.5993447
PAST SALE,October-1-2021,Single Family Residential,17609 Lisa Valley Ct,Wildwood,MO,63005,770000,4,5.5,Highlands Of Chesterfield Highland,5074,27878,1997,,152,76,Sold,,,https://www.redfin.com/MO/Wildwood/17609-Lisa-Valley-Ct-63005/home/62757478,MARIS,21051890,N,Y,38.6336326,-90.6310398
PAST SALE,April-29-2021,Single Family Residential,16230 Pepper View Ct,Wildwood,MO,63005,400000,4,3.0,Brentmoor Place 1,3020,16117,1980,,132,,Sold,,,https://www.redfin.com/MO/Wildwood/16230-Pepper-View-Ct-63005/home/93507117,MARIS,21016851,N,Y,38.615183,-90.606839
PAST SALE,August-11-2020,Single Family Residential,1509 Myrtlewood Ct,Wildwood,MO,63005,675000,5,4.5,Wildhorse Village,5028,27443,1995,,134,,Sold,,,https://www.redfin.com/MO/Wildwood/1509-Myrtlewood-Ct-63005/home/93485298,MARIS,20041750,N,Y,38.6352491,-90.6351863
PAST SALE,July-9-2020,Single Family Residential,356 Pine Bend Dr,Wildwood,MO,63005,925000,5,4.5,Pine Creek,5027,24829,1999,,184,42,Sold,,,https://www.redfin.com/MO/Wildwood/356-Pine-Bend-Dr-63005/home/93485598,MARIS,20033869,N,Y,38.642198,-90.6543538
PAST SALE,November-30-2020,Single Family Residential,2171 Kehrs Rdg,Chesterfield,MO,63005,859900,4,4.5,Kehrs Mill Estates 7 Sec 2,3683,44431,1987,,233,,Sold,,,https://www.redfin.com/MO/Chesterfield/2171-Kehrs-Ridge-Dr-63005/home/93496022,MARIS,20076029,N,Y,38.628228,-90.5989932
PAST SALE,December-1-2022,Single Family Residential,16408 Sundance Creek Ct,Wildwood,MO,63005,650000,7,3.5,Valley View 1,4711,26572,1979,,138,25,Sold,,,https://www.redfin.com/MO/Wildwood/16408-Sundance-Creek-Ct-63005/home/93506976,MARIS,22063217,N,Y,38.6105964,-90.6009168
PAST SALE,June-27-2019,Single Family Residential,16344 Wynncrest Falls Way,Wildwood,MO,63005,695000,5,3.5,Wynncrest - Five,4172,26572,2010,,167,81,Sold,,,https://www.redfin.com/MO/Wildwood/16344-Wynncrest-Falls-Way-63005/home/93325644,MARIS,19038667,N,Y,38.6113274,-90.6121956
PAST SALE,May-27-2021,Single Family Residential,1470 Chesterfield Estates Dr,Chesterfield,MO,63005,724900,4,3.5,Chesterfield Estates,4068,72310,1990,,178,,Sold,,,https://www.redfin.com/MO/Chesterfield/1470-Chesterfield-Estates-Dr-63005/home/93476740,MARIS,21023950,N,Y,38.6495874,-90.6040983
PAST SALE,July-23-2020,Single Family Residential,1675 Horseshoe Rdg,Chesterfield,MO,63005,599000,6,4.5,Kehrs Mill Trails 1,4250,131116,1977,,141,,Sold,,,https://www.redfin.com/MO/Chesterfield/1675-Horseshoe-Ridge-Rd-63005/home/93484790,MARIS,20038258,N,Y,38.6387919,-90.6003249
PAST SALE,April-9-2021,Single Family Residential,12 Peppermill Ct,Wildwood,MO,63005,440000,4,2.5,Brentmoor Place,2720,20473,1979,,162,33,Sold,,,https://www.redfin.com/MO/Wildwood/12-Peppermill-Ct-63005/home/84680118,MARIS,21010356,N,Y,38.6125152,-90.6063735
PAST SALE,June-26-2019,Single Family Residential,1329 Bentley Place Dr,Chesterfield,MO,63005,760000,5,4.5,Bentley Place,3967,29621,1996,,192,54,Sold,,,https://www.redfin.com/MO/Chesterfield/1329-Bentley-Place-Dr-63005/home/93476794,MARIS,19032775,N,Y,38.6535051,-90.60691
PAST SALE,February-10-2023,Single Family Residential,1419 Highland Valley Cir,Wildwood,MO,63005,599900,4,3.0,Highlands Of Wildhorse,4400,30928,1993,,136,76,Sold,,,https://www.redfin.com/MO/Wildwood/1419-Highland-Valley-Cir-63005/home/93485277,MARIS,23000015,N,Y,38.6351956,-90.62744
PAST SALE,October-7-2021,Single Family Residential,17500 Melanie Ridge Ct,Wildwood,MO,63005,660000,4,4.5,Highlands Of Chesterfield Highland,4422,23087,1997,,149,,Sold,,,https://www.redfin.com/MO/Wildwood/17500-Melanie-Ridge-Ct-63005/home/93485410,MARIS,21059691,N,Y,38.6352014,-90.6288187
PAST SALE,April-6-2022,Single Family Residential,18823 Cliffview Ln,Wildwood,MO,63005,1124900,4,3.5,Henry Tyler Estate Lt Pt 6 Lt Split,3330,323215,2008,,338,,Sold,,,https://www.redfin.com/MO/Wildwood/18823-Cliffview-Ln-63005/home/62702111,MARIS,22006273,N,Y,38.6438702,-90.6935971
PAST SALE,June-30-2021,Single Family Residential,1650 Prairie Cord Dr,Chesterfield,MO,63005,1090000,4,3.5,Arbors at Kehrs Mill,4973,27878,2017,,219,108,Sold,,,https://www.redfin.com/MO/Chesterfield/1650-Prairie-Cord-Dr-63005/home/143038671,MARIS,21025716,N,Y,38.6406511,-90.6209716
PAST SALE,March-4-2022,Single Family Residential,16873 Eagle Bluff Ct,Chesterfield,MO,63005,1495000,5,7.0,Eagle Crest Estates,9611,26136,2006,,156,54,Sold,,,https://www.redfin.com/MO/Chesterfield/16873-Eagle-Bluff-Ct-63005/home/93631245,MARIS,22004110,N,Y,38.652736,-90.5962579
PAST SALE,June-8-2021,Single Family Residential,652 Old Slave Rd,Wildwood,MO,63005,675000,4,3.5,Spicewood Farms 3,4260,133119,1988,,158,,Sold,,,https://www.redfin.com/MO/Wildwood/652-Old-Slave-Rd-63005/home/88016568,MARIS,21020253,N,Y,38.6386316,-90.7030716
PAST SALE,June-8-2022,Single Family Residential,17709 Greystone Terrace Dr,Wildwood,MO,63005,740000,5,3.5,Wildhorse Village G,5034,41818,1992,,147,83,Sold,,,https://www.redfin.com/MO/Wildwood/17709-Greystone-Terrace-Dr-63005/home/62749235,MARIS,22019623,N,Y,38.6420592,-90.6346524
PAST SALE,April-21-2021,Single Family Residential,17603 Ailanthus Dr,Wildwood,MO,63005,799900,5,5.5,Wildhorse Village,5652,43560,1994,,142,67,Sold,,,https://www.redfin.com/MO/Wildwood/17603-Ailanthus-Dr-63005/home/93485272,MARIS,21012122,N,Y,38.6376548,-90.6303817
PAST SALE,August-19-2019,Single Family Residential,21 Peppermill Ct,Wildwood,MO,63005,499900,5,3.0,Brentmoor Place 1,4345,21780,1982,,115,33,Sold,,,https://www.redfin.com/MO/Wildwood/21-Peppermill-Ct-63005/home/93506955,MARIS,19049447,N,Y,38.6132752,-90.6060221
